,State,Party,EVM Votes,Postal Votes,Total Votes,Latitude,Longitude
303,Gujarat,Rashtriya Samaj Paksha,2765.0,9.0,2774.0,22.2587,71.1924
304,Gujarat,Right to Recall Party,9419.0,94.0,9513.0,22.2587,71.1924
305,Gujarat,Saath Sahakar Vikas Party,2667.0,6.0,2673.0,22.2587,71.1924
306,Gujarat,Samajwadi Party,1587.0,22.0,1609.0,22.2587,71.1924
307,Gujarat,Sardar Vallabhbhai Patel Party,1397.0,29.0,1426.0,22.2587,71.1924
308,Gujarat,Sarva Samaj Janata Party,1491.0,6.0,1497.0,22.2587,71.1924
309,Gujarat,Satyawadi Rakshak Party,643.0,14.0,657.0,22.2587,71.1924
310,Gujarat,Social Democratic Party Of India,4832.0,18.0,4850.0,22.2587,71.1924
311,Gujarat,Socialist Unity Centre Of India (COMMUNIST),2722.0,38.0,2760.0,22.2587,71.1924
312,Gujarat,Swaraj Kranti Party,898.0,11.0,909.0,22.2587,71.1924
313,Gujarat,Swatantrata Abhivyakti Party,10671.0,50.0,10721.0,22.2587,71.1924
314,Gujarat,Viro Ke Vir Indian Party,14866.0,73.0,14939.0,22.2587,71.1924
315,Gujarat,Youth India Peace Party,642.0,7.0,649.0,22.2587,71.1924
316,Haryana,AARAKSHAN VIRODHI PARTY,1439.0,5.0,1444.0,29.0588,76.0856
317,Haryana,Aam Aadmi Parivartan Party,2069.0,59.0,2128.0,29.0588,76.0856
318,Haryana,Aam Aadmi Party,511770.0,1384.0,513154.0,29.0588,76.0856
319,Haryana,Aazad Samaj Party (Kanshi Ram),8741.0,13.0,8754.0,29.0588,76.0856
320,Haryana,Adim Bhartiya Dal,1584.0,0.0,1584.0,29.0588,76.0856
321,Haryana,Akhil Bhartiya Kisan Majdoor Party,919.0,5.0,924.0,29.0588,76.0856
322,Haryana,Bahujan Mukti Party,1501.0,5.0,1506.0,29.0588,76.0856
323,Haryana,Bahujan Republican Socialist Party,931.0,0.0,931.0,29.0588,76.0856
324,Haryana,Bahujan Samaj Party,165866.0,645.0,166511.0,29.0588,76.0856
325,Haryana,Bharatheeya Jawan Kisan Party,6889.0,96.0,6985.0,29.0588,76.0856
326,Haryana,Bharatiya Asha Party,4280.0,20.0,4300.0,29.0588,76.0856
327,Haryana,Bharatiya Janata Party,5996486.0,22679.0,6019165.0,29.0588,76.0856
328,Haryana,Bharatiya Yuva Jan Ekta Party,1248.0,3.0,1251.0,29.0588,76.0856
329,Haryana,Bhartiya Shakti Chetna Party,2977.0,9.0,2986.0,29.0588,76.0856
330,Haryana,Buland Bharat Party,953.0,2.0,955.0,29.0588,76.0856
331,Haryana,Ekam Sanatan Bharat Dal,5521.0,22.0,5543.0,29.0588,76.0856
332,Haryana,Global Republican Party,675.0,3.0,678.0,29.0588,76.0856
333,Haryana,Haryana Jansena Party,3110.0,1.0,3111.0,29.0588,76.0856
334,Haryana,Independent,140055.0,386.0,140441.0,29.0588,76.0856
335,Haryana,Indian National Congress,5679473.0,23465.0,5702938.0,29.0588,76.0856
336,Haryana,Indian National Lok Dal,226052.0,923.0,226975.0,29.0588,76.0856
337,Haryana,Jan Sewak Kranti Party,1120.0,0.0,1120.0,29.0588,76.0856
338,Haryana,Jan Shakti Dal,2951.0,4.0,2955.0,29.0588,76.0856
339,Haryana,Jannayak Janta Party,113122.0,705.0,113827.0,29.0588,76.0856
340,Haryana,Kisan Mazdoor Sangharsh Party,769.0,2.0,771.0,29.0588,76.0856
341,Haryana,Loktantrik Janshakti Party,547.0,4.0,551.0,29.0588,76.0856
342,Haryana,Loktantrik Lok Rajyam Party,1979.0,6.0,1985.0,29.0588,76.0856
343,Haryana,Nationalist Congress Party ñ Sharadchandra Pawar,28984.0,167.0,29151.0,29.0588,76.0856
344,Haryana,None of the Above,43192.0,350.0,43542.0,29.0588,76.0856
345,Haryana,Peoples Party of India (Democratic),13548.0,46.0,13594.0,29.0588,76.0856
346,Haryana,Rashtra Nirman Party,807.0,1.0,808.0,29.0588,76.0856
347,Haryana,Rashtrawadi Janlok Party (Satya),7369.0,40.0,7409.0,29.0588,76.0856
348,Haryana,Rashtriya Garib Dal,2180.0,16.0,2196.0,29.0588,76.0856
349,Haryana,Rashtriya Janshakti Party(Eklavya),3251.0,12.0,3263.0,29.0588,76.0856
350,Haryana,Rashtriya Jatigat Aarakshan Virodhi Party,214.0,1.0,215.0,29.0588,76.0856
351,Haryana,Rashtriya Lokswaraj Party,1630.0,11.0,1641.0,29.0588,76.0856
352,Haryana,Rashtriya Vikas Party,1237.0,3.0,1240.0,29.0588,76.0856
353,Haryana,Right to Recall Party,980.0,20.0,1000.0,29.0588,76.0856
354,Haryana,Samata Party,1435.0,7.0,1442.0,29.0588,76.0856
355,Haryana,Samrat Mihir Bhoj Samaj Party,751.0,5.0,756.0,29.0588,76.0856
356,Haryana,Samst Samaj Party,2898.0,6.0,2904.0,29.0588,76.0856
357,Haryana,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),4681.0,44.0,4725.0,29.0588,76.0856
358,Haryana,Social Democratic Party Of India,572.0,6.0,578.0,29.0588,76.0856
359,Haryana,Socialist Unity Centre Of India (COMMUNIST),5528.0,30.0,5558.0,29.0588,76.0856
360,Haryana,Super Power India Party,275.0,12.0,287.0,29.0588,76.0856
361,Haryana,Swayam Shashan Party,1402.0,6.0,1408.0,29.0588,76.0856
362,Haryana,Vikas India Party,374.0,8.0,382.0,29.0588,76.0856
363,Himachal Pradesh,Akhil Bhartiya Parivar Party,7414.0,103.0,7517.0,31.1048,77.1734
364,Himachal Pradesh,Bahujan Samaj Party,20871.0,533.0,21404.0,31.1048,77.1734
365,Himachal Pradesh,Bharatheeya Jawan Kisan Party,1176.0,63.0,1239.0,31.1048,77.1734
366,Himachal Pradesh,Bharatiya Janata Party,2256936.0,39695.0,2296631.0,31.1048,77.1734
367,Himachal Pradesh,Ekam Sanatan Bharat Dal,412.0,21.0,433.0,31.1048,77.1734
368,Himachal Pradesh,Himachal Janta Party,1766.0,59.0,1825.0,31.1048,77.1734
369,Himachal Pradesh,Independent,10837.0,334.0,11171.0,31.1048,77.1734
370,Himachal Pradesh,Indian National Congress,1666322.0,29851.0,1696173.0,31.1048,77.1734
371,Himachal Pradesh,None of the Above,22822.0,303.0,23125.0,31.1048,77.1734
372,Himachal Pradesh,Rashtriya Devbhumi Party,9627.0,154.0,9781.0,31.1048,77.1734
373,Himachal Pradesh,Rashtriya Samaj Dal (R),588.0,19.0,607.0,31.1048,77.1734
374,Jammu and Kashmir,All India Forward Bloc,2517.0,29.0,2546.0,33.7782,76.5762
375,Jammu and Kashmir,Bahujan Samaj Party,18812.0,130.0,18942.0,33.7782,76.5762
376,Jammu and Kashmir,Bharat Jodo Party,913.0,12.0,925.0,33.7782,76.5762
377,Jammu and Kashmir,Bharatiya Janata Party,1244404.0,14260.0,1258664.0,33.7782,76.5762
378,Jammu and Kashmir,Democratic Progressive Azad Party,40501.0,164.0,40665.0,33.7782,76.5762
379,Jammu and Kashmir,Ekam Sanatan Bharat Dal,11046.0,66.0,11112.0,33.7782,76.5762
380,Jammu and Kashmir,Gana Suraksha Party,1880.0,18.0,1898.0,33.7782,76.5762
381,Jammu and Kashmir,Garib Democratic Party,2731.0,17.0,2748.0,33.7782,76.5762
382,Jammu and Kashmir,Hindustan Shakti Sena,1187.0,3.0,1190.0,33.7782,76.5762
383,Jammu and Kashmir,Independent,753666.0,4259.0,757925.0,33.7782,76.5762
384,Jammu and Kashmir,Indian National Congress,990182.0,8611.0,998793.0,33.7782,76.5762
385,Jammu and Kashmir,Jammu & Kashmir National Conference,1139084.0,7957.0,1147041.0,33.7782,76.5762
386,Jammu and Kashmir,Jammu & Kashmir National Panthers Party (Bhim),22868.0,400.0,23268.0,33.7782,76.5762
387,Jammu and Kashmir,Jammu & Kashmir People Conference,173232.0,1658.0,174890.0,33.7782,76.5762
388,Jammu and Kashmir,Jammu & Kashmir Peoples Democratic Party,433049.0,2931.0,435980.0,33.7782,76.5762
389,Jammu and Kashmir,Jammu and Kashmir Apni Party,206810.0,1339.0,208149.0,33.7782,76.5762
390,Jammu and Kashmir,Jammu and Kashmir Nationalist People's Front,8396.0,57.0,8453.0,33.7782,76.5762
391,Jammu and Kashmir,National Awami United Party,5098.0,221.0,5319.0,33.7782,76.5762
392,Jammu and Kashmir,National Loktantrik Party,11173.0,113.0,11286.0,33.7782,76.5762
393,Jammu and Kashmir,National Youth Party,2315.0,28.0,2343.0,33.7782,76.5762
394,Jammu and Kashmir,None of the Above,34249.0,539.0,34788.0,33.7782,76.5762
395,Jammu and Kashmir,Rashtriya Jankranti Party,4213.0,55.0,4268.0,33.7782,76.5762
396,Jharkhand,AJSU Party,447896.0,3243.0,451139.0,23.6102,85.2799
397,Jharkhand,Aazad Samaj Party (Kanshi Ram),1157.0,4.0,1161.0,23.6102,85.2799
398,Jharkhand,Abua Jharkhand Party,3130.0,25.0,3155.0,23.6102,85.2799
399,Jharkhand,Akhil Bharat Hindu Mahasabha,1617.0,10.0,1627.0,23.6102,85.2799
400,Jharkhand,Akhil Bhartiya Manavadhikar Vichar Manch Party,2102.0,6.0,2108.0,23.6102,85.2799
401,Jharkhand,Akhil Bhartiya Parivar Party,6327.0,30.0,6357.0,23.6102,85.2799
402,Jharkhand,All India Majlis-E-Ittehadul Muslimeen,7854.0,48.0,7902.0,23.6102,85.2799
403,Jharkhand,Ambedkarite Party of India,27262.0,63.0,27325.0,23.6102,85.2799
404,Jharkhand,Amra Bangalee,4898.0,27.0,4925.0,23.6102,85.2799
405,Jharkhand,Bahujan Maha Party,2099.0,9.0,2108.0,23.6102,85.2799
406,Jharkhand,Bahujan Mukti Party,24226.0,194.0,24420.0,23.6102,85.2799
407,Jharkhand,Bahujan Samaj Party,157667.0,1543.0,159210.0,23.6102,85.2799
408,Jharkhand,Bhagidari Party(P),17617.0,63.0,17680.0,23.6102,85.2799
409,Jharkhand,Bharat Adivasi Party,8367.0,121.0,8488.0,23.6102,85.2799
410,Jharkhand,Bharatheeya Jawan Kisan Party,2376.0,9.0,2385.0,23.6102,85.2799
411,Jharkhand,Bharatiya Janata Party,7613996.0,67994.0,7681990.0,23.6102,85.2799
412,Jharkhand,Bhartiya Azad Sena,3006.0,12.0,3018.0,23.6102,85.2799
413,Jharkhand,Bhartiya Jantantra Morcha,3072.0,22.0,3094.0,23.6102,85.2799
414,Jharkhand,Bhartiya Lokmat Rashtrwadi Party,3203.0,13.0,3216.0,23.6102,85.2799
415,Jharkhand,Communist Party of India,52750.0,139.0,52889.0,23.6102,85.2799
416,Jharkhand,Communist Party of India (Marxist),37191.0,100.0,37291.0,23.6102,85.2799
417,Jharkhand,Communist Party of India (Marxist-Leninist) (Liberation),410945.0,3698.0,414643.0,23.6102,85.2799
418,Jharkhand,Ekam Sanatan Bharat Dal,4794.0,8.0,4802.0,23.6102,85.2799
419,Jharkhand,Independent,1537773.0,13990.0,1551763.0,23.6102,85.2799
420,Jharkhand,Indian National Congress,3275968.0,43377.0,3319345.0,23.6102,85.2799
421,Jharkhand,Indian National Socialistic Action Forces,1666.0,8.0,1674.0,23.6102,85.2799
422,Jharkhand,Jagrook Janta Party,1637.0,3.0,1640.0,23.6102,85.2799
423,Jharkhand,Jai Maha Bharath Party,10340.0,1.0,10341.0,23.6102,85.2799
424,Jharkhand,Jharkhand Mukti Morcha,2492775.0,24781.0,2517556.0,23.6102,85.2799
425,Jharkhand,Jharkhand Mukti Morcha (Ulgulan),2597.0,18.0,2615.0,23.6102,85.2799
426,Jharkhand,Jharkhand Party,16303.0,191.0,16494.0,23.6102,85.2799
427,Jharkhand,Lokhit Adhikar Party,61963.0,173.0,62136.0,23.6102,85.2799
428,Jharkhand,Mera Adhikaar Rashtriya Dal,6784.0,15.0,6799.0,23.6102,85.2799
429,Jharkhand,Moolniwasi Samaj Party,4526.0,15.0,4541.0,23.6102,85.2799
430,Jharkhand,Navyug Pragatisheel Morcha,2777.0,2.0,2779.0,23.6102,85.2799
431,Jharkhand,None of the Above,194026.0,1446.0,195472.0,23.6102,85.2799
432,Jharkhand,Nyaydharmsabha,2891.0,2.0,2893.0,23.6102,85.2799
433,Jharkhand,Peoples Party of India (Democratic),47437.0,255.0,47692.0,23.6102,85.2799
434,Jharkhand,"Proutist Bloc, India",2003.0,4.0,2007.0,23.6102,85.2799
435,Jharkhand,Rashtriya Jan Utkarsh Party,2297.0,12.0,2309.0,23.6102,85.2799
436,Jharkhand,Rashtriya Janata Dal,473668.0,7887.0,481555.0,23.6102,85.2799
437,Jharkhand,Rashtriya Jansambhavna Party,11243.0,8.0,11251.0,23.6102,85.2799
438,Jharkhand,Rashtriya Jansangharsh Swaraj Party,7793.0,10.0,7803.0,23.6102,85.2799
439,Jharkhand,Rashtriya Samanta Dal,17542.0,24.0,17566.0,23.6102,85.2799
440,Jharkhand,Republican Party of India (A),3206.0,2.0,3208.0,23.6102,85.2799
441,Jharkhand,Right to Recall Party,12907.0,28.0,12935.0,23.6102,85.2799
442,Jharkhand,Samata Party,17057.0,71.0,17128.0,23.6102,85.2799
443,Jharkhand,Sampoorna Bharat Kranti Party,2870.0,74.0,2944.0,23.6102,85.2799
444,Jharkhand,Sarv Samaj Party,2513.0,4.0,2517.0,23.6102,85.2799
445,Jharkhand,Socialist Unity Centre Of India (COMMUNIST),15993.0,93.0,16086.0,23.6102,85.2799
446,Karnataka,All India Ulama Congress,2484.0,16.0,2500.0,15.3173,75.7139
447,Karnataka,Bahujan Bharat Party,9015.0,83.0,9098.0,15.3173,75.7139
448,Karnataka,Bahujan Samaj Party,127443.0,645.0,128088.0,15.3173,75.7139
449,Karnataka,Bharatheeya Jawan Kisan Party,1304.0,15.0,1319.0,15.3173,75.7139
450,Karnataka,Bharatiya Janata Party,17797699.0,81562.0,17879261.0,15.3173,75.7139
451,Karnataka,Bharatiya Prajagala Kalyana Paksha,2789.0,27.0,2816.0,15.3173,75.7139
452,Karnataka,Bhartiya Jan Samrat Party,2625.0,15.0,2640.0,15.3173,75.7139
453,Karnataka,BhartiyaBahujanKranti Dal,702.0,7.0,709.0,15.3173,75.7139
454,Karnataka,Challengers Party,798.0,1.0,799.0,15.3173,75.7139
455,Karnataka,Communist Party of India (Marxist),4546.0,11.0,4557.0,15.3173,75.7139
456,Karnataka,Country Citizen Party,1572.0,43.0,1615.0,15.3173,75.7139
457,Karnataka,Delhi Janta Party,4588.0,9.0,4597.0,15.3173,75.7139
458,Karnataka,Desh Prem Party,451.0,3.0,454.0,15.3173,75.7139
459,Karnataka,Digvijaya Bharatha Party,843.0,7.0,850.0,15.3173,75.7139
460,Karnataka,Dr. Ambedkar People's Party,8074.0,15.0,8089.0,15.3173,75.7139
461,Karnataka,Ekam Sanatan Bharat Dal,401.0,0.0,401.0,15.3173,75.7139
462,Karnataka,Gareeb Aadmi Party,356.0,3.0,359.0,15.3173,75.7139
463,Karnataka,Independent,540915.0,2541.0,543456.0,15.3173,75.7139
464,Karnataka,Indian Labour Party (Ambedkar Phule),1406.0,13.0,1419.0,15.3173,75.7139
465,Karnataka,Indian Movement Party,1114.0,3.0,1117.0,15.3173,75.7139
466,Karnataka,Indian National Congress,17554381.0,52288.0,17606669.0,15.3173,75.7139
467,Karnataka,Janahitha Paksha,1109.0,21.0,1130.0,15.3173,75.7139
468,Karnataka,Janata Dal (Secular),2163203.0,10498.0,2173701.0,15.3173,75.7139
469,Karnataka,Kannada Chalavali Vatal Paksha,1857.0,10.0,1867.0,15.3173,75.7139
470,Karnataka,Kannada Paksha,477.0,0.0,477.0,15.3173,75.7139
471,Karnataka,Karnataka Jantha Paksha,5475.0,16.0,5491.0,15.3173,75.7139
472,Karnataka,Karnataka Karmikara Paksha,314.0,0.0,314.0,15.3173,75.7139
473,Karnataka,Karnataka Praja Party (RaithaParva),972.0,6.0,978.0,15.3173,75.7139
474,Karnataka,Karnataka Rashtra Samithi,51205.0,324.0,51529.0,15.3173,75.7139
475,Karnataka,Karunaadu Party,3629.0,28.0,3657.0,15.3173,75.7139
476,Karnataka,Karunada Sevakara Party,4152.0,23.0,4175.0,15.3173,75.7139
477,Karnataka,Kranti Kari Jai Hind Sena,468.0,4.0,472.0,15.3173,75.7139
478,Karnataka,Naki Bharatiya Ekta Party,5965.0,19.0,5984.0,15.3173,75.7139
479,Karnataka,National Maha Sabha Party,433.0,6.0,439.0,15.3173,75.7139
480,Karnataka,Navabharath Sena,2885.0,13.0,2898.0,15.3173,75.7139
481,Karnataka,None of the Above,217456.0,887.0,218343.0,15.3173,75.7139
482,Karnataka,Prahar Janshakti Party,5444.0,15.0,5459.0,15.3173,75.7139
483,Karnataka,"Proutist Bloc, India",733.0,5.0,738.0,15.3173,75.7139
484,Karnataka,Proutist Sarva Samaj,1049.0,20.0,1069.0,15.3173,75.7139
485,Karnataka,Purvanchal Mahapanchayat,4840.0,22.0,4862.0,15.3173,75.7139
486,Karnataka,Pyramid Party of India,1396.0,6.0,1402.0,15.3173,75.7139
487,Karnataka,Raita Bharat Party,509.0,9.0,518.0,15.3173,75.7139
488,Karnataka,Rani Chennamma Party,770.0,1.0,771.0,15.3173,75.7139
489,Karnataka,Rashtriya Samaj Dal (R),1489.0,15.0,1504.0,15.3173,75.7139
490,Karnataka,Rashtriya Samaj Paksha,1784.0,10.0,1794.0,15.3173,75.7139
491,Karnataka,Republican Party of India (A),3432.0,38.0,3470.0,15.3173,75.7139
492,Karnataka,Republican Party of India (Karnataka),2002.0,16.0,2018.0,15.3173,75.7139
493,Karnataka,Republican Party of India Bharatha,843.0,5.0,848.0,15.3173,75.7139
494,Karnataka,Samaj Vikas Kranti Party,346.0,2.0,348.0,15.3173,75.7139
495,Karnataka,Samajwadi Janata Party(Karnataka),2306.0,14.0,2320.0,15.3173,75.7139
496,Karnataka,Sarva Janata Party,5748.0,23.0,5771.0,15.3173,75.7139
497,Karnataka,Secular Democratic Congress,487.0,3.0,490.0,15.3173,75.7139
498,Karnataka,Socialist Party (India),6026.0,20.0,6046.0,15.3173,75.7139
499,Karnataka,Socialist Unity Centre Of India (COMMUNIST),36969.0,220.0,37189.0,15.3173,75.7139
500,Karnataka,Tipu Sultan Party,1010.0,13.0,1023.0,15.3173,75.7139
501,Karnataka,Uttama Prajaakeeya Party,40187.0,304.0,40491.0,15.3173,75.7139
502,Karnataka,Viduthalai Chiruthaigal Katchi,987.0,14.0,1001.0,15.3173,75.7139
503,Karnataka,Voters Independent Party,594.0,7.0,601.0,15.3173,75.7139
504,Karnataka,Young Star Empowerment Party,1612.0,4.0,1616.0,15.3173,75.7139
505,Kerala,Ambedkarite Party of India,2729.0,97.0,2826.0,10.8505,76.2711
506,Kerala,Bahujan Dravida Party,2392.0,11.0,2403.0,10.8505,76.2711
507,Kerala,Bahujan Samaj Party,48963.0,795.0,49758.0,10.8505,76.2711
508,Kerala,Bharath Dharma Jana Sena,500426.0,5327.0,505753.0,10.8505,76.2711
509,Kerala,Bharatheeya Jawan Kisan Party,4689.0,100.0,4789.0,10.8505,76.2711
510,Kerala,Bharatiya Janata Party,3296354.0,34896.0,3331250.0,10.8505,76.2711
511,Kerala,Communist Party of India,1212197.0,14774.0,1226971.0,10.8505,76.2711
512,Kerala,Communist Party of India (Marxist),5100964.0,60070.0,5161034.0,10.8505,76.2711
513,Kerala,Independent,79866.0,2209.0,82075.0,10.8505,76.2711
514,Kerala,Indian National Congress,6927111.0,76860.0,7003971.0,10.8505,76.2711
515,Kerala,Indian Union Muslim League,1199839.0,6683.0,1206522.0,10.8505,76.2711
516,Kerala,Kerala Congress,358369.0,6262.0,364631.0,10.8505,76.2711
517,Kerala,Kerala Congress (M),272418.0,4947.0,277365.0,10.8505,76.2711
518,Kerala,Marxist Communist Party of India (United),537.0,12.0,549.0,10.8505,76.2711
519,Kerala,New Labour Party,812.0,7.0,819.0,10.8505,76.2711
520,Kerala,None of the Above,156585.0,1871.0,158456.0,10.8505,76.2711
521,Kerala,People's Party of India(secular),1173.0,8.0,1181.0,10.8505,76.2711
522,Kerala,Revolutionary Socialist Party,437516.0,6112.0,443628.0,10.8505,76.2711
523,Kerala,Samajwadi Jan Parishad,1581.0,56.0,1637.0,10.8505,76.2711
524,Kerala,Socialist Unity Centre Of India (COMMUNIST),7713.0,147.0,7860.0,10.8505,76.2711
525,Kerala,Twenty 20 Party,144678.0,772.0,145450.0,10.8505,76.2711
526,Kerala,Viduthalai Chiruthaigal Katchi,1493.0,15.0,1508.0,10.8505,76.2711
527,Ladakh,Bharatiya Janata Party,31505.0,451.0,31956.0,34.2996,78.2932
528,Ladakh,Independent,64443.0,816.0,65259.0,34.2996,78.2932
529,Ladakh,Indian National Congress,35770.0,1627.0,37397.0,34.2996,78.2932
530,Ladakh,None of the Above,896.0,16.0,912.0,34.2996,78.2932
531,Lakshadweep,Independent,58.0,3.0,61.0,10.0,73.0
532,Lakshadweep,Indian National Congress,25405.0,321.0,25726.0,10.0,73.0
533,Lakshadweep,Nationalist Congress Party,198.0,3.0,201.0,10.0,73.0
534,Lakshadweep,Nationalist Congress Party ñ Sharadchandra Pawar,22837.0,242.0,23079.0,10.0,73.0
535,Lakshadweep,None of the Above,132.0,1.0,133.0,10.0,73.0
536,Madhya Pradesh,Aadim Samaj Party,1099.0,1.0,1100.0,22.9734,78.6569
537,Madhya Pradesh,Aam Janta Party (India),2368.0,2.0,2370.0,22.9734,78.6569
538,Madhya Pradesh,Aapka Gantantra Party,2430.0,2.0,2432.0,22.9734,78.6569
539,Madhya Pradesh,Aazad Samaj Party (Kanshi Ram),28517.0,74.0,28591.0,22.9734,78.6569
540,Madhya Pradesh,Adarsh Nyay Rakshak Party,5475.0,9.0,5484.0,22.9734,78.6569
541,Madhya Pradesh,Ahinsa Samaj Party,1695.0,3.0,1698.0,22.9734,78.6569
542,Madhya Pradesh,Akhand Bharat Samrajya Party,3929.0,1.0,3930.0,22.9734,78.6569
543,Madhya Pradesh,Akhil Bharatiya Hind Kranti Party,1254.0,5.0,1259.0,22.9734,78.6569
544,Madhya Pradesh,Akhil Bhartiya Aarakshit Samaj Party,541.0,3.0,544.0,22.9734,78.6569
545,Madhya Pradesh,Akhil Bhartiya Parivar Party,25531.0,62.0,25593.0,22.9734,78.6569
546,Madhya Pradesh,All India Forward Bloc,50033.0,182.0,50215.0,22.9734,78.6569
547,Madhya Pradesh,Bahujan Awam Party,684.0,6.0,690.0,22.9734,78.6569
548,Madhya Pradesh,Bahujan Dravida Party,2396.0,3.0,2399.0,22.9734,78.6569
549,Madhya Pradesh,Bahujan Maha Party,473.0,0.0,473.0,22.9734,78.6569
550,Madhya Pradesh,Bahujan Samaj Party,1241755.0,2630.0,1244385.0,22.9734,78.6569
551,Madhya Pradesh,Bharat Adivasi Party,85803.0,327.0,86130.0,22.9734,78.6569
552,Madhya Pradesh,Bharatiya Jan Morcha Party,935.0,10.0,945.0,22.9734,78.6569
553,Madhya Pradesh,Bharatiya Janata Party,22427524.0,63327.0,22490851.0,22.9734,78.6569
554,Madhya Pradesh,Bharatiya Yuva Jan Ekta Party,10400.0,30.0,10430.0,22.9734,78.6569
555,Madhya Pradesh,Bhartiya Samajik Party,4503.0,4.0,4507.0,22.9734,78.6569
556,Madhya Pradesh,Bhartiya Shakti Chetna Party,50943.0,104.0,51047.0,22.9734,78.6569
557,Madhya Pradesh,Bhim Sena,4973.0,3.0,4976.0,22.9734,78.6569
558,Madhya Pradesh,Chhatrapati Shivaji Bhartiya Garib Party,787.0,3.0,790.0,22.9734,78.6569
559,Madhya Pradesh,Chhattisgarh Vikas Ganga Rashtriya Party,3425.0,19.0,3444.0,22.9734,78.6569
560,Madhya Pradesh,Communist Party of India,54825.0,34.0,54859.0,22.9734,78.6569
561,Madhya Pradesh,Gondvana Gantantra Party,208867.0,544.0,209411.0,22.9734,78.6569
562,Madhya Pradesh,Independent,606965.0,1142.0,608107.0,22.9734,78.6569
563,Madhya Pradesh,Indian National Congress,12276304.0,31745.0,12308049.0,22.9734,78.6569
564,Madhya Pradesh,Indian Peoples Adhikar Party,2794.0,3.0,2797.0,22.9734,78.6569
565,Madhya Pradesh,Jai Prakash Janata Dal,8167.0,11.0,8178.0,22.9734,78.6569
566,Madhya Pradesh,Jan Sangh Party,3663.0,13.0,3676.0,22.9734,78.6569
567,Madhya Pradesh,Janata Congress,3464.0,11.0,3475.0,22.9734,78.6569
568,Madhya Pradesh,Kranti Janshakti Party,572.0,3.0,575.0,22.9734,78.6569
569,Madhya Pradesh,Lok Samaj Party,1292.0,2.0,1294.0,22.9734,78.6569
570,Madhya Pradesh,Madhya Pradesh Jan Vikas Party,1929.0,3.0,1932.0,22.9734,78.6569
571,Madhya Pradesh,Mahanwadi Party,12348.0,16.0,12364.0,22.9734,78.6569
572,Madhya Pradesh,Manav Samadhan Party,621.0,1.0,622.0,22.9734,78.6569
573,Madhya Pradesh,Manviya Bharat Party,2078.0,4.0,2082.0,22.9734,78.6569
574,Madhya Pradesh,Moulik Adhikar Party,718.0,2.0,720.0,22.9734,78.6569
575,Madhya Pradesh,National World Leader Party,5051.0,12.0,5063.0,22.9734,78.6569
576,Madhya Pradesh,None of the Above,532667.0,1038.0,533705.0,22.9734,78.6569
577,Madhya Pradesh,Nyaydharmsabha,905.0,10.0,915.0,22.9734,78.6569
578,Madhya Pradesh,Parivartan Party of India,1675.0,11.0,1686.0,22.9734,78.6569
579,Madhya Pradesh,Parivartan Samaj Party,1053.0,6.0,1059.0,22.9734,78.6569
580,Madhya Pradesh,Peoples Party of India (Democratic),33595.0,72.0,33667.0,22.9734,78.6569
581,Madhya Pradesh,Pichhara Samaj Party United,947.0,5.0,952.0,22.9734,78.6569
582,Madhya Pradesh,Public Political Party,2350.0,15.0,2365.0,22.9734,78.6569
583,Madhya Pradesh,Rashtra Nirman Party,1226.0,2.0,1228.0,22.9734,78.6569
584,Madhya Pradesh,Rashtra Samarpan Party,1652.0,2.0,1654.0,22.9734,78.6569
585,Madhya Pradesh,Rashtra Uday Party,1059.0,12.0,1071.0,22.9734,78.6569
586,Madhya Pradesh,Rashtravadi Bharat Party,5688.0,14.0,5702.0,22.9734,78.6569
587,Madhya Pradesh,Rashtriya Gondvana Party,9634.0,4.0,9638.0,22.9734,78.6569
588,Madhya Pradesh,Rashtriya Hind Ekta Dal,1799.0,7.0,1806.0,22.9734,78.6569
589,Madhya Pradesh,Rashtriya Jan Awaz Party,9295.0,4.0,9299.0,22.9734,78.6569
590,Madhya Pradesh,Rashtriya Jansambhavna Party,17853.0,20.0,17873.0,22.9734,78.6569
591,Madhya Pradesh,Rashtriya Jansanchar Dal,5562.0,17.0,5579.0,22.9734,78.6569
592,Madhya Pradesh,Rashtriya Jansena Party,983.0,0.0,983.0,22.9734,78.6569
593,Madhya Pradesh,Rashtriya Samaj Dal (R),748.0,4.0,752.0,22.9734,78.6569
594,Madhya Pradesh,Rashtriya Samaj Paksha,19012.0,40.0,19052.0,22.9734,78.6569
595,Madhya Pradesh,Republican Party of India (A),5905.0,4.0,5909.0,22.9734,78.6569
596,Madhya Pradesh,Right to Recall Party,1025.0,1.0,1026.0,22.9734,78.6569
597,Madhya Pradesh,Sajag Samaj Party,1186.0,5.0,1191.0,22.9734,78.6569
598,Madhya Pradesh,Samata Party,3149.0,4.0,3153.0,22.9734,78.6569
599,Madhya Pradesh,Samata Samadhan Party,6597.0,17.0,6614.0,22.9734,78.6569
600,Madhya Pradesh,Sapaks Party,5130.0,19.0,5149.0,22.9734,78.6569
601,Madhya Pradesh,Smart Indians Party,2499.0,11.0,2510.0,22.9734,78.6569
602,Madhya Pradesh,Social Democratic Party Of India,2026.0,5.0,2031.0,22.9734,78.6569
603,Madhya Pradesh,Socialist Unity Centre Of India (COMMUNIST),11617.0,57.0,11674.0,22.9734,78.6569
